time,x,E_order,I_order,y,dataset
10,348.9044324647002,1,3,20,8
11,211.62470940737967,1,3,356,8
12,128.35754549572812,1,3,110,8
13,77.85298895564301,1,3,48,8
14,47.22030530052143,1,3,54,8
15,28.640600899463607,1,3,26,8
16,17.371422356508447,1,3,11,8
17,10.536311224567726,1,3,5,8
18,6.390602091135406,1,3,1,8
19,3.876099794341826,1,3,6,8
20,2.3509755600225617,1,3,1,8
21,1.4259400723476574,1,3,1,8
22,0.864877164468453,1,3,0,8
23,0.5245749951609469,1,3,0,8
24,0.31817110703013896,1,3,0,8
25,0.19298070653803734,1,3,0,8
1,1.864637021484108,1,4,0,8
2,12.428811326502142,1,4,17,8
3,69.5847003686196,1,4,16,8
4,356.52263070104726,1,4,92,8
5,1264.292060948966,1,4,1130,8
6,1969.7036487819362,1,4,1498,8
7,1488.6776189189482,1,4,482,8
8,918.7208658807958,1,4,967,8
9,557.6994419025395,1,4,241,8
10,338.28413469563475,1,4,725,8
11,205.1821039457509,1,4,275,8
12,124.44973779057545,1,4,104,8
13,75.48274200888591,1,4,84,8
14,45.78266395981973,1,4,57,8
15,27.768621661475663,1,4,27,8
16,16.84253753826306,1,4,20,8
17,10.215524985993397,1,4,3,8
18,6.196034645473446,1,4,5,8
19,3.758088242202575,1,4,2,8
20,2.2793976840230243,1,4,1,8
21,1.3825257470907673,1,4,2,8
22,0.8385449561183123,1,4,1,8
23,0.5086036499469628,1,4,0,8
24,0.308483964201514,1,4,1,8
25,0.18710513789028482,1,4,0,8
1,1.5851227216153134,1,1,1,9
2,8.83870458459217,1,1,11,9
3,41.73385526521061,1,1,87,9
4,188.36955387999848,1,1,196,9
5,713.2699385483762,1,1,214,9
6,1630.5725813722852,1,1,1399,9
7,1778.6480099470982,1,1,1656,9
8,1222.768154316257,1,1,1849,9
9,752.1726014094875,1,1,1152,9
10,456.8665226256371,1,1,305,9
11,277.1593701362526,1,1,60,9
12,168.11330862637806,1,1,333,9
13,101.9674952018031,1,1,70,9
14,61.84689502429865,1,1,65,9
15,37.51222317054817,1,1,51,9
16,22.752398062900284,1,1,11,9
17,13.800070554881131,1,1,22,9
18,8.370190162286235,1,1,3,9
19,5.076791198549472,1,1,4,9
20,3.079238150312449,1,1,3,9
21,1.867657694099762,1,1,1,9
22,1.132795006464221,1,1,0,9
23,0.6870770204623113,1,1,1,9
24,0.4167346212325356,1,1,2,9
25,0.25276317741099774,1,1,0,9
1,1.7818413517227678,1,2,4,9
2,11.117557376401715,1,2,8,9
3,58.683439386138105,1,2,33,9
4,288.62106500799024,1,2,593,9
5,1061.5082610561785,1,2,350,9
6,1906.0225666201788,1,2,2117,9
7,1601.864827347118,1,2,1887,9
8,1009.4393886399021,1,2,460,9
9,613.8080972361795,1,2,475,9
10,372.3713711095261,1,2,170,9
11,225.86189548289985,1,2,94,9
12,136.9934007287966,1,2,45,9
13,83.09103161068197,1,2,97,9
14,50.397380932024134,1,2,87,9
15,30.567611534396747,1,2,30,9
16,18.540221224332527,1,2,2,9
17,11.245227597823032,1,2,18,9
18,6.820583810750577,1,2,13,9
19,4.136898146814929,1,2,2,9
20,2.509158490923255,1,2,2,9
21,1.5218833052122136,1,2,2,9
22,0.9230699374020332,1,2,2,9
23,0.559870852941458,1,2,0,9
24,0.3395792216069822,1,2,0,9
25,0.2059654416561898,1,2,0,9
1,1.8407634014772252,1,3,0,9
2,11.99267474786227,1,3,4,9
3,65.8448030303813,1,3,71,9
4,332.92357251135877,1,3,442,9
5,1196.6602601636155,1,3,569,9
6,1954.7095567272106,1,3,3825,9
7,1526.185473904823,1,3,926,9
8,947.1530341819916,1,3,634,9
9,575.1895331044834,1,3,852,9
10,348.9044324647002,1,3,314,9
11,211.62470940737967,1,3,81,9
12,128.35754549572812,1,3,91,9
13,77.85298895564301,1,3,53,9
14,47.22030530052143,1,3,72,9
15,28.640600899463607,1,3,6,9
16,17.371422356508447,1,3,35,9
17,10.536311224567726,1,3,17,9
18,6.390602091135406,1,3,4,9
19,3.876099794341826,1,3,3,9
20,2.3509755600225617,1,3,1,9
21,1.4259400723476574,1,3,1,9
22,0.864877164468453,1,3,0,9
23,0.5245749951609469,1,3,0,9
24,0.31817110703013896,1,3,1,9
25,0.19298070653803734,1,3,0,9
1,1.864637021484108,1,4,2,9
2,12.428811326502142,1,4,6,9
3,69.5847003686196,1,4,31,9
4,356.52263070104726,1,4,535,9
5,1264.292060948966,1,4,1817,9
6,1969.7036487819362,1,4,387,9
7,1488.6776189189482,1,4,1788,9
8,918.7208658807958,1,4,840,9
9,557.6994419025395,1,4,1152,9
10,338.28413469563475,1,4,410,9
11,205.1821039457509,1,4,155,9
12,124.44973779057545,1,4,180,9
13,75.48274200888591,1,4,139,9
14,45.78266395981973,1,4,23,9
15,27.768621661475663,1,4,33,9
16,16.84253753826306,1,4,25,9
17,10.215524985993397,1,4,7,9
18,6.196034645473446,1,4,3,9
19,3.758088242202575,1,4,1,9
20,2.2793976840230243,1,4,1,9
21,1.3825257470907673,1,4,1,9
22,0.8385449561183123,1,4,0,9
23,0.5086036499469628,1,4,1,9
24,0.308483964201514,1,4,0,9
25,0.18710513789028482,1,4,0,9
1,1.5851227216153134,1,1,0,10
2,8.83870458459217,1,1,18,10
3,41.73385526521061,1,1,60,10
4,188.36955387999848,1,1,99,10
5,713.2699385483762,1,1,279,10
6,1630.5725813722852,1,1,1253,10
7,1778.6480099470982,1,1,1875,10
8,1222.768154316257,1,1,1204,10
9,752.1726014094875,1,1,1303,10
10,456.8665226256371,1,1,288,10
11,277.1593701362526,1,1,162,10
12,168.11330862637806,1,1,160,10
13,101.9674952018031,1,1,84,10
14,61.84689502429865,1,1,31,10
15,37.51222317054817,1,1,69,10
16,22.752398062900284,1,1,12,10
17,13.800070554881131,1,1,41,10
18,8.370190162286235,1,1,4,10
19,5.076791198549472,1,1,0,10
20,3.079238150312449,1,1,0,10
21,1.867657694099762,1,1,0,10
22,1.132795006464221,1,1,2,10
23,0.6870770204623113,1,1,0,10
24,0.4167346212325356,1,1,0,10
25,0.25276317741099774,1,1,0,10
1,1.7818413517227678,1,2,0,10
2,11.117557376401715,1,2,16,10
3,58.683439386138105,1,2,213,10
4,288.62106500799024,1,2,81,10
5,1061.5082610561785,1,2,1358,10
6,1906.0225666201788,1,2,2656,10
7,1601.864827347118,1,2,2068,10
8,1009.4393886399021,1,2,630,10
9,613.8080972361795,1,2,834,10
10,372.3713711095261,1,2,599,10
11,225.86189548289985,1,2,77,10
12,136.9934007287966,1,2,73,10
13,83.09103161068197,1,2,68,10
14,50.397380932024134,1,2,37,10
15,30.567611534396747,1,2,24,10
16,18.540221224332527,1,2,5,10
17,11.245227597823032,1,2,18,10
18,6.820583810750577,1,2,4,10
19,4.136898146814929,1,2,8,10
20,2.509158490923255,1,2,3,10
21,1.5218833052122136,1,2,3,10
22,0.9230699374020332,1,2,3,10
23,0.559870852941458,1,2,0,10
24,0.3395792216069822,1,2,0,10
25,0.2059654416561898,1,2,1,10
1,1.8407634014772252,1,3,5,10
2,11.99267474786227,1,3,17,10
3,65.8448030303813,1,3,64,10
4,332.92357251135877,1,3,774,10
5,1196.6602601636155,1,3,2323,10
6,1954.7095567272106,1,3,3571,10
7,1526.185473904823,1,3,2653,10
8,947.1530341819916,1,3,581,10
9,575.1895331044834,1,3,550,10
10,348.9044324647002,1,3,105,10
11,211.62470940737967,1,3,354,10
12,128.35754549572812,1,3,133,10
13,77.85298895564301,1,3,61,10
14,47.22030530052143,1,3,60,10
15,28.640600899463607,1,3,12,10
16,17.371422356508447,1,3,14,10
17,10.536311224567726,1,3,12,10
18,6.390602091135406,1,3,8,10
19,3.876099794341826,1,3,5,10
20,2.3509755600225617,1,3,4,10
21,1.4259400723476574,1,3,0,10
22,0.864877164468453,1,3,0,10
23,0.5245749951609469,1,3,0,10
24,0.31817110703013896,1,3,0,10
25,0.19298070653803734,1,3,0,10
1,1.864637021484108,1,4,0,10
2,12.428811326502142,1,4,13,10
3,69.5847003686196,1,4,12,10
4,356.52263070104726,1,4,360,10
5,1264.292060948966,1,4,362,10
6,1969.7036487819362,1,4,3606,10
7,1488.6776189189482,1,4,1046,10
8,918.7208658807958,1,4,1082,10
9,557.6994419025395,1,4,768,10
10,338.28413469563475,1,4,433,10
11,205.1821039457509,1,4,123,10
12,124.44973779057545,1,4,172,10
13,75.48274200888591,1,4,126,10
14,45.78266395981973,1,4,64,10
15,27.768621661475663,1,4,5,10
16,16.84253753826306,1,4,21,10
17,10.215524985993397,1,4,4,10
18,6.196034645473446,1,4,4,10
19,3.758088242202575,1,4,2,10
20,2.2793976840230243,1,4,0,10
21,1.3825257470907673,1,4,3,10
22,0.8385449561183123,1,4,0,10
23,0.5086036499469628,1,4,0,10
24,0.308483964201514,1,4,0,10
25,0.18710513789028482,1,4,0,10
1,1.5851227216153134,1,1,1,11
2,8.83870458459217,1,1,6,11
3,41.73385526521061,1,1,20,11
4,188.36955387999848,1,1,128,11
5,713.2699385483762,1,1,1033,11
6,1630.5725813722852,1,1,2414,11
7,1778.6480099470982,1,1,472,11
8,1222.768154316257,1,1,729,11
9,752.1726014094875,1,1,244,11
10,456.8665226256371,1,1,72,11
11,277.1593701362526,1,1,270,11
12,168.11330862637806,1,1,249,11
13,101.9674952018031,1,1,93,11
14,61.84689502429865,1,1,51,11
15,37.51222317054817,1,1,126,11
16,22.752398062900284,1,1,36,11
17,13.800070554881131,1,1,4,11
18,8.370190162286235,1,1,7,11
19,5.076791198549472,1,1,11,11
20,3.079238150312449,1,1,2,11
21,1.867657694099762,1,1,2,11
22,1.132795006464221,1,1,0,11
23,0.6870770204623113,1,1,2,11
24,0.4167346212325356,1,1,1,11
25,0.25276317741099774,1,1,0,11
1,1.7818413517227678,1,2,3,11
2,11.117557376401715,1,2,5,11
3,58.683439386138105,1,2,46,11
4,288.62106500799024,1,2,90,11
5,1061.5082610561785,1,2,910,11
6,1906.0225666201788,1,2,726,11
7,1601.864827347118,1,2,2084,11
8,1009.4393886399021,1,2,867,11
9,613.8080972361795,1,2,494,11
10,372.3713711095261,1,2,173,11
11,225.86189548289985,1,2,179,11
12,136.9934007287966,1,2,254,11
13,83.09103161068197,1,2,87,11
14,50.397380932024134,1,2,46,11
15,30.567611534396747,1,2,14,11
16,18.540221224332527,1,2,29,11
17,11.245227597823032,1,2,29,11
18,6.820583810750577,1,2,10,11
19,4.136898146814929,1,2,4,11
20,2.509158490923255,1,2,0,11
21,1.5218833052122136,1,2,4,11
22,0.9230699374020332,1,2,0,11
23,0.559870852941458,1,2,0,11
24,0.3395792216069822,1,2,0,11
25,0.2059654416561898,1,2,0,11
1,1.8407634014772252,1,3,1,11
2,11.99267474786227,1,3,18,11
3,65.8448030303813,1,3,31,11
4,332.92357251135877,1,3,418,11
5,1196.6602601636155,1,3,998,11
6,1954.7095567272106,1,3,888,11
7,1526.185473904823,1,3,1823,11
8,947.1530341819916,1,3,492,11
9,575.1895331044834,1,3,261,11
10,348.9044324647002,1,3,367,11
11,211.62470940737967,1,3,59,11
12,128.35754549572812,1,3,135,11
13,77.85298895564301,1,3,55,11
14,47.22030530052143,1,3,52,11
15,28.640600899463607,1,3,8,11
16,17.371422356508447,1,3,18,11
17,10.536311224567726,1,3,3,11
18,6.390602091135406,1,3,4,11
19,3.876099794341826,1,3,5,11
20,2.3509755600225617,1,3,0,11
21,1.4259400723476574,1,3,0,11
22,0.864877164468453,1,3,1,11
23,0.5245749951609469,1,3,0,11
24,0.31817110703013896,1,3,0,11
25,0.19298070653803734,1,3,1,11
1,1.864637021484108,1,4,0,11
2,12.428811326502142,1,4,6,11
3,69.5847003686196,1,4,175,11
4,356.52263070104726,1,4,240,11
5,1264.292060948966,1,4,815,11
6,1969.7036487819362,1,4,2113,11
7,1488.6776189189482,1,4,1209,11
8,918.7208658807958,1,4,562,11
9,557.6994419025395,1,4,555,11
10,338.28413469563475,1,4,570,11
11,205.1821039457509,1,4,193,11
12,124.44973779057545,1,4,129,11
13,75.48274200888591,1,4,118,11
14,45.78266395981973,1,4,14,11
15,27.768621661475663,1,4,10,11
16,16.84253753826306,1,4,14,11
17,10.215524985993397,1,4,4,11
18,6.196034645473446,1,4,10,11
19,3.758088242202575,1,4,2,11
20,2.2793976840230243,1,4,3,11
21,1.3825257470907673,1,4,0,11
22,0.8385449561183123,1,4,0,11
23,0.5086036499469628,1,4,0,11
24,0.308483964201514,1,4,0,11
25,0.18710513789028482,1,4,1,11
1,1.5851227216153134,1,1,0,12
2,8.83870458459217,1,1,11,12
3,41.73385526521061,1,1,28,12
4,188.36955387999848,1,1,43,12
5,713.2699385483762,1,1,59,12
6,1630.5725813722852,1,1,1351,12
7,1778.6480099470982,1,1,2889,12
8,1222.768154316257,1,1,2096,12
9,752.1726014094875,1,1,492,12
10,456.8665226256371,1,1,139,12
11,277.1593701362526,1,1,159,12
12,168.11330862637806,1,1,194,12
13,101.9674952018031,1,1,89,12
14,61.84689502429865,1,1,45,12
15,37.51222317054817,1,1,48,12
16,22.752398062900284,1,1,9,12
17,13.800070554881131,1,1,23,12
18,8.370190162286235,1,1,8,12
19,5.076791198549472,1,1,8,12
20,3.079238150312449,1,1,1,12
21,1.867657694099762,1,1,0,12
22,1.132795006464221,1,1,2,12
23,0.6870770204623113,1,1,1,12
24,0.4167346212325356,1,1,0,12
25,0.25276317741099774,1,1,1,12
1,1.7818413517227678,1,2,1,12
2,11.117557376401715,1,2,11,12
3,58.683439386138105,1,2,23,12
4,288.62106500799024,1,2,271,12
5,1061.5082610561785,1,2,1104,12
6,1906.0225666201788,1,2,1950,12
7,1601.864827347118,1,2,689,12
8,1009.4393886399021,1,2,778,12
9,613.8080972361795,1,2,1672,12
10,372.3713711095261,1,2,105,12
11,225.86189548289985,1,2,178,12
12,136.9934007287966,1,2,79,12
13,83.09103161068197,1,2,16,12
14,50.397380932024134,1,2,50,12
15,30.567611534396747,1,2,21,12
16,18.540221224332527,1,2,27,12
17,11.245227597823032,1,2,7,12
18,6.820583810750577,1,2,11,12
19,4.136898146814929,1,2,8,12
20,2.509158490923255,1,2,2,12
21,1.5218833052122136,1,2,0,12
22,0.9230699374020332,1,2,1,12
23,0.559870852941458,1,2,0,12
24,0.3395792216069822,1,2,2,12
25,0.2059654416561898,1,2,0,12
1,1.8407634014772252,1,3,0,12
2,11.99267474786227,1,3,16,12
3,65.8448030303813,1,3,57,12
4,332.92357251135877,1,3,165,12
5,1196.6602601636155,1,3,1325,12
6,1954.7095567272106,1,3,620,12
7,1526.185473904823,1,3,1660,12
8,947.1530341819916,1,3,1740,12
9,575.1895331044834,1,3,196,12
10,348.9044324647002,1,3,324,12
11,211.62470940737967,1,3,159,12
12,128.35754549572812,1,3,213,12
13,77.85298895564301,1,3,51,12
14,47.22030530052143,1,3,105,12
15,28.640600899463607,1,3,44,12
16,17.371422356508447,1,3,16,12
17,10.536311224567726,1,3,6,12
18,6.390602091135406,1,3,2,12
19,3.876099794341826,1,3,2,12
20,2.3509755600225617,1,3,5,12
21,1.4259400723476574,1,3,2,12
22,0.864877164468453,1,3,4,12
23,0.5245749951609469,1,3,0,12
24,0.31817110703013896,1,3,0,12
25,0.19298070653803734,1,3,0,12
1,1.864637021484108,1,4,2,12
2,12.428811326502142,1,4,23,12
3,69.5847003686196,1,4,98,12
4,356.52263070104726,1,4,423,12
5,1264.292060948966,1,4,450,12
6,1969.7036487819362,1,4,1731,12
7,1488.6776189189482,1,4,859,12
8,918.7208658807958,1,4,1208,12
9,557.6994419025395,1,4,218,12
10,338.28413469563475,1,4,264,12
11,205.1821039457509,1,4,75,12
12,124.44973779057545,1,4,182,12
13,75.48274200888591,1,4,135,12
14,45.78266395981973,1,4,55,12
15,27.768621661475663,1,4,21,12
16,16.84253753826306,1,4,7,12
17,10.215524985993397,1,4,15,12
18,6.196034645473446,1,4,5,12
19,3.758088242202575,1,4,2,12
20,2.2793976840230243,1,4,2,12
21,1.3825257470907673,1,4,2,12
22,0.8385449561183123,1,4,1,12
23,0.5086036499469628,1,4,1,12
24,0.308483964201514,1,4,0,12
25,0.18710513789028482,1,4,0,12
1,1.5851227216153134,1,1,2,13
2,8.83870458459217,1,1,12,13
3,41.73385526521061,1,1,11,13
4,188.36955387999848,1,1,331,13
5,713.2699385483762,1,1,896,13
6,1630.5725813722852,1,1,1064,13
7,1778.6480099470982,1,1,1152,13
8,1222.768154316257,1,1,659,13
9,752.1726014094875,1,1,232,13
10,456.8665226256371,1,1,363,13
11,277.1593701362526,1,1,398,13
12,168.11330862637806,1,1,200,13
13,101.9674952018031,1,1,115,13
14,61.84689502429865,1,1,72,13
15,37.51222317054817,1,1,35,13
16,22.752398062900284,1,1,40,13
17,13.800070554881131,1,1,13,13
18,8.370190162286235,1,1,4,13
19,5.076791198549472,1,1,4,13
20,3.079238150312449,1,1,2,13
21,1.867657694099762,1,1,1,13
22,1.132795006464221,1,1,0,13
23,0.6870770204623113,1,1,0,13
24,0.4167346212325356,1,1,0,13
25,0.25276317741099774,1,1,0,13
1,1.7818413517227678,1,2,0,13
2,11.117557376401715,1,2,6,13
3,58.683439386138105,1,2,18,13
4,288.62106500799024,1,2,454,13
5,1061.5082610561785,1,2,1176,13
6,1906.0225666201788,1,2,1073,13
7,1601.864827347118,1,2,683,13
8,1009.4393886399021,1,2,1699,13
9,613.8080972361795,1,2,530,13
10,372.3713711095261,1,2,511,13
11,225.86189548289985,1,2,122,13
12,136.9934007287966,1,2,93,13
13,83.09103161068197,1,2,28,13
14,50.397380932024134,1,2,31,13
15,30.567611534396747,1,2,24,13
16,18.540221224332527,1,2,16,13
17,11.245227597823032,1,2,7,13
18,6.820583810750577,1,2,0,13
19,4.136898146814929,1,2,0,13
20,2.509158490923255,1,2,3,13
21,1.5218833052122136,1,2,2,13
22,0.9230699374020332,1,2,1,13
23,0.559870852941458,1,2,0,13
24,0.3395792216069822,1,2,0,13
25,0.2059654416561898,1,2,0,13
1,1.8407634014772252,1,3,0,13
2,11.99267474786227,1,3,9,13
3,65.8448030303813,1,3,83,13
4,332.92357251135877,1,3,114,13
5,1196.6602601636155,1,3,375,13
6,1954.7095567272106,1,3,342,13
7,1526.185473904823,1,3,1582,13
8,947.1530341819916,1,3,1496,13
9,575.1895331044834,1,3,384,13
10,348.9044324647002,1,3,163,13
11,211.62470940737967,1,3,118,13
12,128.35754549572812,1,3,147,13
13,77.85298895564301,1,3,52,13
14,47.22030530052143,1,3,41,13
15,28.640600899463607,1,3,76,13
16,17.371422356508447,1,3,28,13
17,10.536311224567726,1,3,23,13
18,6.390602091135406,1,3,3,13
19,3.876099794341826,1,3,2,13
20,2.3509755600225617,1,3,6,13
21,1.4259400723476574,1,3,1,13
22,0.864877164468453,1,3,1,13
23,0.5245749951609469,1,3,1,13
24,0.31817110703013896,1,3,1,13
25,0.19298070653803734,1,3,0,13
1,1.864637021484108,1,4,2,13
2,12.428811326502142,1,4,2,13
3,69.5847003686196,1,4,46,13
4,356.52263070104726,1,4,242,13
5,1264.292060948966,1,4,1310,13
6,1969.7036487819362,1,4,1690,13
7,1488.6776189189482,1,4,475,13
8,918.7208658807958,1,4,1020,13
9,557.6994419025395,1,4,345,13
10,338.28413469563475,1,4,140,13
11,205.1821039457509,1,4,505,13
12,124.44973779057545,1,4,106,13
13,75.48274200888591,1,4,92,13
14,45.78266395981973,1,4,78,13
15,27.768621661475663,1,4,41,13
16,16.84253753826306,1,4,7,13
17,10.215524985993397,1,4,1,13
18,6.196034645473446,1,4,1,13
19,3.758088242202575,1,4,5,13
20,2.2793976840230243,1,4,4,13
21,1.3825257470907673,1,4,0,13
22,0.8385449561183123,1,4,0,13
23,0.5086036499469628,1,4,0,13
24,0.308483964201514,1,4,1,13
25,0.18710513789028482,1,4,0,13
1,1.5851227216153134,1,1,4,14
2,8.83870458459217,1,1,4,14
3,41.73385526521061,1,1,71,14
4,188.36955387999848,1,1,247,14
5,713.2699385483762,1,1,170,14
6,1630.5725813722852,1,1,2107,14
7,1778.6480099470982,1,1,1325,14
8,1222.768154316257,1,1,1263,14
9,752.1726014094875,1,1,624,14
10,456.8665226256371,1,1,130,14
11,277.1593701362526,1,1,250,14
12,168.11330862637806,1,1,180,14
13,101.9674952018031,1,1,111,14
14,61.84689502429865,1,1,254,14
15,37.51222317054817,1,1,47,14
16,22.752398062900284,1,1,19,14
17,13.800070554881131,1,1,17,14
18,8.370190162286235,1,1,3,14
19,5.076791198549472,1,1,1,14
20,3.079238150312449,1,1,4,14
21,1.867657694099762,1,1,0,14
22,1.132795006464221,1,1,2,14
23,0.6870770204623113,1,1,1,14
24,0.4167346212325356,1,1,0,14
25,0.25276317741099774,1,1,0,14
1,1.7818413517227678,1,2,2,14
2,11.117557376401715,1,2,14,14
3,58.683439386138105,1,2,108,14
4,288.62106500799024,1,2,124,14
5,1061.5082610561785,1,2,1227,14
6,1906.0225666201788,1,2,3294,14
7,1601.864827347118,1,2,1610,14
8,1009.4393886399021,1,2,1269,14
9,613.8080972361795,1,2,816,14
10,372.3713711095261,1,2,330,14
11,225.86189548289985,1,2,245,14
12,136.9934007287966,1,2,68,14
13,83.09103161068197,1,2,17,14
14,50.397380932024134,1,2,70,14
15,30.567611534396747,1,2,34,14
16,18.540221224332527,1,2,22,14
17,11.245227597823032,1,2,9,14
18,6.820583810750577,1,2,5,14
19,4.136898146814929,1,2,3,14
20,2.509158490923255,1,2,1,14
21,1.5218833052122136,1,2,1,14
22,0.9230699374020332,1,2,0,14
23,0.559870852941458,1,2,0,14
24,0.3395792216069822,1,2,1,14
25,0.2059654416561898,1,2,0,14
1,1.8407634014772252,1,3,3,14
2,11.99267474786227,1,3,0,14
3,65.8448030303813,1,3,20,14
4,332.92357251135877,1,3,291,14
5,1196.6602601636155,1,3,393,14
6,1954.7095567272106,1,3,3254,14
7,1526.185473904823,1,3,1229,14
8,947.1530341819916,1,3,1255,14
9,575.1895331044834,1,3,647,14
10,348.9044324647002,1,3,130,14
11,211.62470940737967,1,3,355,14
12,128.35754549572812,1,3,215,14
13,77.85298895564301,1,3,55,14
14,47.22030530052143,1,3,24,14
15,28.640600899463607,1,3,30,14
16,17.371422356508447,1,3,19,14
17,10.536311224567726,1,3,5,14
18,6.390602091135406,1,3,9,14
19,3.876099794341826,1,3,6,14
20,2.3509755600225617,1,3,1,14
21,1.4259400723476574,1,3,1,14
22,0.864877164468453,1,3,0,14
23,0.5245749951609469,1,3,1,14
24,0.31817110703013896,1,3,0,14
25,0.19298070653803734,1,3,0,14
1,1.864637021484108,1,4,2,14
2,12.428811326502142,1,4,12,14
3,69.5847003686196,1,4,59,14
4,356.52263070104726,1,4,405,14
5,1264.292060948966,1,4,2612,14
6,1969.7036487819362,1,4,4437,14
7,1488.6776189189482,1,4,2924,14
8,918.7208658807958,1,4,1086,14
9,557.6994419025395,1,4,1654,14
10,338.28413469563475,1,4,251,14
11,205.1821039457509,1,4,90,14
12,124.44973779057545,1,4,259,14
13,75.48274200888591,1,4,82,14
14,45.78266395981973,1,4,95,14
15,27.768621661475663,1,4,31,14
16,16.84253753826306,1,4,4,14
17,10.215524985993397,1,4,3,14
18,6.196034645473446,1,4,5,14
19,3.758088242202575,1,4,1,14
20,2.2793976840230243,1,4,0,14
21,1.3825257470907673,1,4,2,14
22,0.8385449561183123,1,4,0,14
23,0.5086036499469628,1,4,0,14
24,0.308483964201514,1,4,1,14
25,0.18710513789028482,1,4,0,14
1,1.5851227216153134,1,1,2,15
2,8.83870458459217,1,1,16,15
3,41.73385526521061,1,1,5,15
4,188.36955387999848,1,1,57,15
5,713.2699385483762,1,1,421,15
6,1630.5725813722852,1,1,2672,15
7,1778.6480099470982,1,1,2368,15
8,1222.768154316257,1,1,2389,15
9,752.1726014094875,1,1,843,15
10,456.8665226256371,1,1,1073,15
11,277.1593701362526,1,1,445,15
12,168.11330862637806,1,1,414,15
13,101.9674952018031,1,1,116,15
14,61.84689502429865,1,1,89,15
15,37.51222317054817,1,1,8,15
16,22.752398062900284,1,1,33,15
17,13.800070554881131,1,1,9,15
18,8.370190162286235,1,1,7,15
19,5.076791198549472,1,1,2,15
20,3.079238150312449,1,1,5,15
21,1.867657694099762,1,1,1,15
22,1.132795006464221,1,1,0,15
23,0.6870770204623113,1,1,0,15
24,0.4167346212325356,1,1,0,15
25,0.25276317741099774,1,1,0,15
1,1.7818413517227678,1,2,7,15
2,11.117557376401715,1,2,20,15
3,58.683439386138105,1,2,95,15
4,288.62106500799024,1,2,175,15
5,1061.5082610561785,1,2,1736,15
6,1906.0225666201788,1,2,1692,15
7,1601.864827347118,1,2,941,15
8,1009.4393886399021,1,2,847,15
9,613.8080972361795,1,2,917,15
10,372.3713711095261,1,2,64,15
11,225.86189548289985,1,2,256,15
12,136.9934007287966,1,2,49,15
13,83.09103161068197,1,2,90,15
14,50.397380932024134,1,2,42,15
15,30.567611534396747,1,2,24,15
16,18.540221224332527,1,2,17,15
17,11.245227597823032,1,2,10,15
18,6.820583810750577,1,2,13,15
19,4.136898146814929,1,2,3,15
20,2.509158490923255,1,2,1,15
21,1.5218833052122136,1,2,1,15
22,0.9230699374020332,1,2,4,15
23,0.559870852941458,1,2,0,15
24,0.3395792216069822,1,2,2,15
25,0.2059654416561898,1,2,1,15
1,1.8407634014772252,1,3,4,15
2,11.99267474786227,1,3,10,15
3,65.8448030303813,1,3,71,15
4,332.92357251135877,1,3,645,15
5,1196.6602601636155,1,3,649,15
6,1954.7095567272106,1,3,921,15
7,1526.185473904823,1,3,1939,15
8,947.1530341819916,1,3,471,15
9,575.1895331044834,1,3,674,15
10,348.9044324647002,1,3,840,15
11,211.62470940737967,1,3,88,15
12,128.35754549572812,1,3,73,15
13,77.85298895564301,1,3,109,15
14,47.22030530052143,1,3,16,15
15,28.640600899463607,1,3,54,15
16,17.371422356508447,1,3,17,15
17,10.536311224567726,1,3,9,15
18,6.390602091135406,1,3,3,15
19,3.876099794341826,1,3,1,15
20,2.3509755600225617,1,3,6,15
21,1.4259400723476574,1,3,3,15
22,0.864877164468453,1,3,3,15
23,0.5245749951609469,1,3,2,15
24,0.31817110703013896,1,3,5,15
25,0.19298070653803734,1,3,0,15
1,1.864637021484108,1,4,0,15
2,12.428811326502142,1,4,4,15
3,69.5847003686196,1,4,44,15
4,356.52263070104726,1,4,195,15
5,1264.292060948966,1,4,693,15
6,1969.7036487819362,1,4,1086,15
7,1488.6776189189482,1,4,1415,15
8,918.7208658807958,1,4,1172,15
9,557.6994419025395,1,4,296,15
10,338.28413469563475,1,4,544,15
11,205.1821039457509,1,4,282,15
12,124.44973779057545,1,4,93,15
13,75.48274200888591,1,4,39,15
14,45.78266395981973,1,4,41,15
15,27.768621661475663,1,4,9,15
16,16.84253753826306,1,4,6,15
17,10.215524985993397,1,4,17,15
18,6.196034645473446,1,4,2,15
19,3.758088242202575,1,4,3,15
20,2.2793976840230243,1,4,3,15
21,1.3825257470907673,1,4,2,15
22,0.8385449561183123,1,4,0,15
23,0.5086036499469628,1,4,3,15
24,0.308483964201514,1,4,1,15
25,0.18710513789028482,1,4,1,15
1,1.5851227216153134,1,1,2,16
2,8.83870458459217,1,1,6,16
3,41.73385526521061,1,1,27,16
4,188.36955387999848,1,1,210,16
5,713.2699385483762,1,1,1106,16
6,1630.5725813722852,1,1,874,16
7,1778.6480099470982,1,1,991,16
8,1222.768154316257,1,1,254,16
9,752.1726014094875,1,1,1367,16
10,456.8665226256371,1,1,531,16
11,277.1593701362526,1,1,98,16
12,168.11330862637806,1,1,147,16
13,101.9674952018031,1,1,199,16
14,61.84689502429865,1,1,127,16
15,37.51222317054817,1,1,35,16
16,22.752398062900284,1,1,21,16
17,13.800070554881131,1,1,24,16
18,8.370190162286235,1,1,5,16
19,5.076791198549472,1,1,7,16
