time,x,E_order,I_order,y,dataset,disp
39,4.729731679028724,1,2,3,5,phi^-1 ~'= 1/3'
40,5.217875658561837,1,2,3,5,phi^-1 ~'= 1/3'
41,5.755330394270416,1,2,2,5,phi^-1 ~'= 1/3'
42,6.346844057877277,1,2,12,5,phi^-1 ~'= 1/3'
43,6.99757117114018,1,2,6,5,phi^-1 ~'= 1/3'
44,7.71309609283027,1,2,6,5,phi^-1 ~'= 1/3'
45,8.499455164804743,1,2,20,5,phi^-1 ~'= 1/3'
46,9.363156679984499,1,2,1,5,phi^-1 ~'= 1/3'
47,10.311197639725577,1,2,16,5,phi^-1 ~'= 1/3'
48,11.35107604265589,1,2,10,5,phi^-1 ~'= 1/3'
49,12.49079719023868,1,2,13,5,phi^-1 ~'= 1/3'
50,13.738872206074149,1,2,24,5,phi^-1 ~'= 1/3'
51,15.104306648070747,1,2,4,5,phi^-1 ~'= 1/3'
52,16.596576749534563,1,2,11,5,phi^-1 ~'= 1/3'
53,18.225590464939273,1,2,26,5,phi^-1 ~'= 1/3'
54,20.001630131345337,1,2,4,5,phi^-1 ~'= 1/3'
55,21.93527320581535,1,2,12,5,phi^-1 ~'= 1/3'
56,24.037287228816695,1,2,18,5,phi^-1 ~'= 1/3'
57,26.31849492844094,1,2,29,5,phi^-1 ~'= 1/3'
58,28.789605265374007,1,2,60,5,phi^-1 ~'= 1/3'
59,31.46100628010049,1,2,50,5,phi^-1 ~'= 1/3'
60,34.34251590926908,1,2,35,5,phi^-1 ~'= 1/3'
61,37.44308756537123,1,2,34,5,phi^-1 ~'= 1/3'
62,40.7704683084292,1,2,12,5,phi^-1 ~'= 1/3'
63,44.330808968595306,1,2,22,5,phi^-1 ~'= 1/3'
64,48.1282276873917,1,2,77,5,phi^-1 ~'= 1/3'
65,52.16433109885679,1,2,14,5,phi^-1 ~'= 1/3'
66,56.43770080375941,1,2,115,5,phi^-1 ~'= 1/3'
67,60.943356882355374,1,2,28,5,phi^-1 ~'= 1/3'
68,65.67221485259051,1,2,113,5,phi^-1 ~'= 1/3'
69,70.61055752408208,1,2,36,5,phi^-1 ~'= 1/3'
70,75.73954832150696,1,2,17,5,phi^-1 ~'= 1/3'
71,81.03481742538395,1,2,265,5,phi^-1 ~'= 1/3'
72,86.46615595075252,1,2,96,5,phi^-1 ~'= 1/3'
73,91.99735570085431,1,2,95,5,phi^-1 ~'= 1/3'
74,97.58623208747917,1,2,92,5,phi^-1 ~'= 1/3'
75,103.18486492197417,1,2,185,5,phi^-1 ~'= 1/3'
76,108.74008540219415,1,2,63,5,phi^-1 ~'= 1/3'
77,114.19422745614702,1,2,76,5,phi^-1 ~'= 1/3'
78,119.48614773677104,1,2,150,5,phi^-1 ~'= 1/3'
79,124.5525015573171,1,2,219,5,phi^-1 ~'= 1/3'
80,129.32924300495915,1,2,50,5,phi^-1 ~'= 1/3'
81,133.75329796257984,1,2,139,5,phi^-1 ~'= 1/3'
82,137.76434077061776,1,2,145,5,phi^-1 ~'= 1/3'
83,141.30659089240498,1,2,293,5,phi^-1 ~'= 1/3'
84,144.33053718893007,1,2,94,5,phi^-1 ~'= 1/3'
85,146.79449578464846,1,2,78,5,phi^-1 ~'= 1/3'
86,148.66591379053398,1,2,98,5,phi^-1 ~'= 1/3'
87,149.92234518225405,1,2,79,5,phi^-1 ~'= 1/3'
88,150.55204576642973,1,2,83,5,phi^-1 ~'= 1/3'
89,150.55415940417106,1,2,52,5,phi^-1 ~'= 1/3'
90,149.93849491276796,1,2,112,5,phi^-1 ~'= 1/3'
91,148.72491954145244,1,2,183,5,phi^-1 ~'= 1/3'
92,146.9424180220676,1,2,275,5,phi^-1 ~'= 1/3'
93,144.627883889008,1,2,91,5,phi^-1 ~'= 1/3'
94,141.82472079694162,1,2,61,5,phi^-1 ~'= 1/3'
95,138.5813355753694,1,2,69,5,phi^-1 ~'= 1/3'
96,134.94960220948178,1,2,114,5,phi^-1 ~'= 1/3'
97,130.98336794183706,1,2,41,5,phi^-1 ~'= 1/3'
98,126.73706077131646,1,2,60,5,phi^-1 ~'= 1/3'
99,122.26444345339314,1,2,99,5,phi^-1 ~'= 1/3'
100,117.61754426504558,1,2,132,5,phi^-1 ~'= 1/3'
101,112.84578062238779,1,2,64,5,phi^-1 ~'= 1/3'
102,107.99527911498808,1,2,74,5,phi^-1 ~'= 1/3'
103,103.10838525766121,1,2,105,5,phi^-1 ~'= 1/3'
104,98.22334851999949,1,2,23,5,phi^-1 ~'= 1/3'
105,93.37416295241292,1,2,84,5,phi^-1 ~'= 1/3'
106,88.59054075513632,1,2,25,5,phi^-1 ~'= 1/3'
107,83.89799507749649,1,2,76,5,phi^-1 ~'= 1/3'
108,79.31800877649675,1,2,55,5,phi^-1 ~'= 1/3'
109,74.86826739231128,1,2,43,5,phi^-1 ~'= 1/3'
110,70.56293683544027,1,2,82,5,phi^-1 ~'= 1/3'
111,66.41296890459034,1,2,54,5,phi^-1 ~'= 1/3'
112,62.42642051157509,1,2,32,5,phi^-1 ~'= 1/3'
113,58.60877519032874,1,2,20,5,phi^-1 ~'= 1/3'
114,54.9632579829713,1,2,59,5,phi^-1 ~'= 1/3'
115,51.49113704738011,1,2,59,5,phi^-1 ~'= 1/3'
116,48.19200727932639,1,2,44,5,phi^-1 ~'= 1/3'
117,45.06405287808411,1,2,45,5,phi^-1 ~'= 1/3'
118,42.10428711882378,1,2,62,5,phi^-1 ~'= 1/3'
119,39.3087686523304,1,2,28,5,phi^-1 ~'= 1/3'
120,36.67279446401062,1,2,20,5,phi^-1 ~'= 1/3'
121,34.191070224446776,1,2,23,5,phi^-1 ~'= 1/3'
122,31.857859187476606,1,2,32,5,phi^-1 ~'= 1/3'
123,29.667111071066756,1,2,48,5,phi^-1 ~'= 1/3'
124,27.61257252100313,1,2,24,5,phi^-1 ~'= 1/3'
125,25.687880832628252,1,2,35,5,phi^-1 ~'= 1/3'
126,23.886642614095763,1,2,27,5,phi^-1 ~'= 1/3'
127,22.202499033264758,1,2,20,5,phi^-1 ~'= 1/3'
128,20.629179214856777,1,2,15,5,phi^-1 ~'= 1/3'
129,19.16054325611185,1,2,34,5,phi^-1 ~'= 1/3'
130,17.790616217403112,1,2,28,5,phi^-1 ~'= 1/3'
131,16.513614326021525,1,2,3,5,phi^-1 ~'= 1/3'
132,15.323964511624581,1,2,20,5,phi^-1 ~'= 1/3'
133,14.216318274975492,1,2,14,5,phi^-1 ~'= 1/3'
134,13.185560779437765,1,2,15,5,phi^-1 ~'= 1/3'
135,12.226815949602496,1,2,8,5,phi^-1 ~'= 1/3'
136,11.33544826411162,1,2,11,5,phi^-1 ~'= 1/3'
137,10.507061840601637,1,2,3,5,phi^-1 ~'= 1/3'
138,9.737497330165752,1,2,4,5,phi^-1 ~'= 1/3'
139,9.022827066276477,1,2,8,5,phi^-1 ~'= 1/3'
140,8.35934884870494,1,2,3,5,phi^-1 ~'= 1/3'
141,7.743578685829561,1,2,5,5,phi^-1 ~'= 1/3'
142,7.172242768563592,1,2,8,5,phi^-1 ~'= 1/3'
143,6.6422689052424175,1,2,10,5,phi^-1 ~'= 1/3'
144,6.150777608526369,1,2,6,5,phi^-1 ~'= 1/3'
145,5.695072992351925,1,2,12,5,phi^-1 ~'= 1/3'
146,5.272633608395154,1,2,3,5,phi^-1 ~'= 1/3'
147,4.8811033270521875,1,2,3,5,phi^-1 ~'= 1/3'
148,4.518282347029526,1,2,9,5,phi^-1 ~'= 1/3'
149,4.182118399932733,1,2,6,5,phi^-1 ~'= 1/3'
150,3.8706982011035507,1,2,6,5,phi^-1 ~'= 1/3'
151,3.582239185448998,1,2,1,5,phi^-1 ~'= 1/3'
152,3.31508155632946,1,2,4,5,phi^-1 ~'= 1/3'
153,3.0676806667916026,1,2,5,5,phi^-1 ~'= 1/3'
154,2.838599745218744,1,2,5,5,phi^-1 ~'= 1/3'
155,2.6265029714077173,1,2,1,5,phi^-1 ~'= 1/3'
156,2.4301489043373294,1,2,1,5,phi^-1 ~'= 1/3'
157,2.2483842589372216,1,2,1,5,phi^-1 ~'= 1/3'
158,2.0801380260891165,1,2,0,5,phi^-1 ~'= 1/3'
159,1.9244159277041035,1,2,0,5,phi^-1 ~'= 1/3'
160,1.7802951968087655,1,2,1,5,phi^-1 ~'= 1/3'
161,1.6469196713023848,1,2,0,5,phi^-1 ~'= 1/3'
162,1.523495188979723,1,2,1,5,phi^-1 ~'= 1/3'
163,1.4092852708181454,1,2,0,5,phi^-1 ~'= 1/3'
164,1.3036070791304155,1,2,2,5,phi^-1 ~'= 1/3'
165,1.205827637006223,1,2,0,5,phi^-1 ~'= 1/3'
166,1.1153602955409951,1,2,3,5,phi^-1 ~'= 1/3'
167,1.031661435400565,1,2,0,5,phi^-1 ~'= 1/3'
168,0.9542273896095139,1,2,1,5,phi^-1 ~'= 1/3'
169,0.8825915748157058,1,2,0,5,phi^-1 ~'= 1/3'
170,0.816321818594588,1,2,0,5,phi^-1 ~'= 1/3'
171,0.7550178709161628,1,2,0,5,phi^-1 ~'= 1/3'
172,0.6983090883522891,1,2,3,5,phi^-1 ~'= 1/3'
173,0.6458522801140134,1,2,1,5,phi^-1 ~'= 1/3'
174,0.5973297054961222,1,2,0,5,phi^-1 ~'= 1/3'
175,0.5524472129200149,1,2,0,5,phi^-1 ~'= 1/3'
176,0.5109325111761791,1,2,0,5,phi^-1 ~'= 1/3'
177,0.47253356410510605,1,2,1,5,phi^-1 ~'= 1/3'
178,0.43701710031928087,1,2,0,5,phi^-1 ~'= 1/3'
179,0.4041672302018924,1,2,1,5,phi^-1 ~'= 1/3'
180,0.37378416276078497,1,2,0,5,phi^-1 ~'= 1/3'
1,0.022542692859810698,1,3,0,5,phi^-1 ~'= 1/3'
2,0.06415825141536691,1,3,0,5,phi^-1 ~'= 1/3'
3,0.10032292242006524,1,3,1,5,phi^-1 ~'= 1/3'
4,0.13126636224465926,1,3,0,5,phi^-1 ~'= 1/3'
5,0.15819578412823798,1,3,0,5,phi^-1 ~'= 1/3'
6,0.18277690684870707,1,3,0,5,phi^-1 ~'= 1/3'
7,0.20662426561152092,1,3,1,5,phi^-1 ~'= 1/3'
8,0.23106177641697645,1,3,0,5,phi^-1 ~'= 1/3'
9,0.25708740677236275,1,3,0,5,phi^-1 ~'= 1/3'
10,0.2854359414570098,1,3,0,5,phi^-1 ~'= 1/3'
11,0.3166675954567464,1,3,0,5,phi^-1 ~'= 1/3'
12,0.35124735873442114,1,3,0,5,phi^-1 ~'= 1/3'
13,0.3896040074402207,1,3,1,5,phi^-1 ~'= 1/3'
14,0.43216955388083544,1,3,0,5,phi^-1 ~'= 1/3'
15,0.4794040552002228,1,3,0,5,phi^-1 ~'= 1/3'
16,0.5318110197692123,1,3,1,5,phi^-1 ~'= 1/3'
17,0.5899475345714285,1,3,2,5,phi^-1 ~'= 1/3'
18,0.6544318918490148,1,3,1,5,phi^-1 ~'= 1/3'
19,0.725950393602675,1,3,2,5,phi^-1 ~'= 1/3'
20,0.8052642607158136,1,3,0,5,phi^-1 ~'= 1/3'
21,0.8932171196108039,1,3,1,5,phi^-1 ~'= 1/3'
22,0.9907432944123418,1,3,0,5,phi^-1 ~'= 1/3'
23,1.0988770162514072,1,3,1,5,phi^-1 ~'= 1/3'
24,1.2187626157519134,1,3,1,5,phi^-1 ~'= 1/3'
25,1.3516657535590202,1,3,0,5,phi^-1 ~'= 1/3'
26,1.498985746505424,1,3,0,5,phi^-1 ~'= 1/3'
27,1.662269053263575,1,3,0,5,phi^-1 ~'= 1/3'
28,1.8432239883804087,1,3,4,5,phi^-1 ~'= 1/3'
29,2.043736735551608,1,3,1,5,phi^-1 ~'= 1/3'
30,2.2658887291546357,1,3,3,5,phi^-1 ~'= 1/3'
31,2.5119754670200045,1,3,0,5,phi^-1 ~'= 1/3'
32,2.784526806681974,1,3,6,5,phi^-1 ~'= 1/3'
33,3.086328781155938,1,3,4,5,phi^-1 ~'= 1/3'
34,3.420446947571442,1,3,2,5,phi^-1 ~'= 1/3'
35,3.7902512513517266,1,3,2,5,phi^-1 ~'= 1/3'
36,4.199442348341044,1,3,1,5,phi^-1 ~'= 1/3'
37,4.652079275263738,1,3,5,5,phi^-1 ~'= 1/3'
38,5.152608292720949,1,3,4,5,phi^-1 ~'= 1/3'
39,5.705892641784104,1,3,1,5,phi^-1 ~'= 1/3'
40,6.31724285195132,1,3,7,5,phi^-1 ~'= 1/3'
41,6.992447111255117,1,3,7,5,phi^-1 ~'= 1/3'
42,7.737801054799164,1,3,6,5,phi^-1 ~'= 1/3'
43,8.560136141891121,1,3,15,5,phi^-1 ~'= 1/3'
44,9.466845570101498,1,3,7,5,phi^-1 ~'= 1/3'
45,10.465906413077207,1,3,17,5,phi^-1 ~'= 1/3'
46,11.565896364384145,1,3,11,5,phi^-1 ~'= 1/3'
47,12.77600311973373,1,3,13,5,phi^-1 ~'= 1/3'
48,14.106024034119457,1,3,3,5,phi^-1 ~'= 1/3'
49,15.566353250826637,1,3,16,5,phi^-1 ~'= 1/3'
50,17.167953022076603,1,3,16,5,phi^-1 ~'= 1/3'
51,18.922305437735275,1,3,19,5,phi^-1 ~'= 1/3'
52,20.84134026782192,1,3,6,5,phi^-1 ~'= 1/3'
53,22.937334134571557,1,3,21,5,phi^-1 ~'= 1/3'
54,25.222775800278527,1,3,36,5,phi^-1 ~'= 1/3'
55,27.710192041767755,1,3,6,5,phi^-1 ~'= 1/3'
56,30.411928450896994,1,3,17,5,phi^-1 ~'= 1/3'
57,33.33987964026164,1,3,6,5,phi^-1 ~'= 1/3'
58,36.50516384916233,1,3,51,5,phi^-1 ~'= 1/3'
59,39.917737957465135,1,3,21,5,phi^-1 ~'= 1/3'
60,43.58595055530276,1,3,96,5,phi^-1 ~'= 1/3'
61,47.51603311688643,1,3,8,5,phi^-1 ~'= 1/3'
62,51.71153260556491,1,3,79,5,phi^-1 ~'= 1/3'
63,56.17269307851768,1,3,94,5,phi^-1 ~'= 1/3'
64,60.89579908449991,1,3,46,5,phi^-1 ~'= 1/3'
65,65.8724997825866,1,3,89,5,phi^-1 ~'= 1/3'
66,71.08913954740444,1,3,67,5,phi^-1 ~'= 1/3'
67,76.52612799362794,1,3,54,5,phi^-1 ~'= 1/3'
68,82.15738928382018,1,3,84,5,phi^-1 ~'= 1/3'
69,87.94993651441484,1,3,64,5,phi^-1 ~'= 1/3'
70,93.86362096491212,1,3,74,5,phi^-1 ~'= 1/3'
71,99.85110699516986,1,3,64,5,phi^-1 ~'= 1/3'
72,105.85812033763477,1,3,62,5,phi^-1 ~'= 1/3'
73,111.8240095716385,1,3,176,5,phi^-1 ~'= 1/3'
74,117.68264716029694,1,3,63,5,phi^-1 ~'= 1/3'
75,123.36367761494284,1,3,71,5,phi^-1 ~'= 1/3'
76,128.79409689910972,1,3,87,5,phi^-1 ~'= 1/3'
77,133.90012068939836,1,3,272,5,phi^-1 ~'= 1/3'
78,138.60927195381873,1,3,142,5,phi^-1 ~'= 1/3'
79,142.85259345322174,1,3,157,5,phi^-1 ~'= 1/3'
80,146.56687140569784,1,3,122,5,phi^-1 ~'= 1/3'
81,149.69674560783142,1,3,381,5,phi^-1 ~'= 1/3'
82,152.19658093439284,1,3,55,5,phi^-1 ~'= 1/3'
83,154.0319862671763,1,3,450,5,phi^-1 ~'= 1/3'
84,155.18088896382096,1,3,164,5,phi^-1 ~'= 1/3'
85,155.63410388789225,1,3,222,5,phi^-1 ~'= 1/3'
86,155.39537245975498,1,3,116,5,phi^-1 ~'= 1/3'
87,154.4808850974191,1,3,212,5,phi^-1 ~'= 1/3'
88,152.918335648008,1,3,184,5,phi^-1 ~'= 1/3'
89,150.74558536125414,1,3,86,5,phi^-1 ~'= 1/3'
90,148.00903407805436,1,3,67,5,phi^-1 ~'= 1/3'
91,144.761806387427,1,3,208,5,phi^-1 ~'= 1/3'
92,141.0618606923881,1,3,200,5,phi^-1 ~'= 1/3'
93,136.97012072324105,1,3,85,5,phi^-1 ~'= 1/3'
94,132.54871414371428,1,3,51,5,phi^-1 ~'= 1/3'
95,127.85938398167673,1,3,37,5,phi^-1 ~'= 1/3'
96,122.96211812763431,1,3,142,5,phi^-1 ~'= 1/3'
97,117.91402219500742,1,3,88,5,phi^-1 ~'= 1/3'
98,112.76844322270699,1,3,96,5,phi^-1 ~'= 1/3'
99,107.57433703337574,1,3,166,5,phi^-1 ~'= 1/3'
100,102.37586099794862,1,3,84,5,phi^-1 ~'= 1/3'
101,97.21216649825328,1,3,91,5,phi^-1 ~'= 1/3'
102,92.11736119475609,1,3,26,5,phi^-1 ~'= 1/3'
103,87.12060976578778,1,3,136,5,phi^-1 ~'= 1/3'
104,82.24634247095764,1,3,29,5,phi^-1 ~'= 1/3'
105,77.51454308956,1,3,202,5,phi^-1 ~'= 1/3'
106,72.9410909381877,1,3,54,5,phi^-1 ~'= 1/3'
107,68.53813531617016,1,3,42,5,phi^-1 ~'= 1/3'
108,64.31448450259813,1,3,79,5,phi^-1 ~'= 1/3'
109,60.275995074482125,1,3,24,5,phi^-1 ~'= 1/3'
110,56.42595066172089,1,3,46,5,phi^-1 ~'= 1/3'
111,52.76542220335887,1,3,62,5,phi^-1 ~'= 1/3'
112,49.29360427967458,1,3,33,5,phi^-1 ~'= 1/3'
113,46.0081241649641,1,3,18,5,phi^-1 ~'= 1/3'
114,42.90532190183967,1,3,15,5,phi^-1 ~'= 1/3'
115,39.980500981244404,1,3,15,5,phi^-1 ~'= 1/3'
116,37.228150172161804,1,3,18,5,phi^-1 ~'= 1/3'
117,34.64213773250776,1,3,34,5,phi^-1 ~'= 1/3'
118,32.21587969703705,1,3,13,5,phi^-1 ~'= 1/3'
119,29.942484224435248,1,3,25,5,phi^-1 ~'= 1/3'
120,27.814874133567173,1,3,51,5,phi^-1 ~'= 1/3'
121,25.8258898019576,1,3,20,5,phi^-1 ~'= 1/3'
122,23.968374566068633,1,3,10,5,phi^-1 ~'= 1/3'
123,22.235244675589456,1,3,17,5,phi^-1 ~'= 1/3'
124,20.61954573087496,1,3,16,5,phi^-1 ~'= 1/3'
125,19.114497387964548,1,3,15,5,phi^-1 ~'= 1/3'
126,17.71352795994062,1,3,7,5,phi^-1 ~'= 1/3'
127,16.410300384712173,1,3,13,5,phi^-1 ~'= 1/3'
128,15.198730873240493,1,3,19,5,phi^-1 ~'= 1/3'
129,14.073001402734008,1,3,7,5,phi^-1 ~'= 1/3'
130,13.02756707901608,1,3,3,5,phi^-1 ~'= 1/3'
131,12.057159262418281,1,3,13,5,phi^-1 ~'= 1/3'
132,11.15678523317365,1,3,7,5,phi^-1 ~'= 1/3'
133,10.32172506533152,1,3,6,5,phi^-1 ~'= 1/3'
134,9.547526282418403,1,3,4,5,phi^-1 ~'= 1/3'
135,8.829996783242677,1,3,3,5,phi^-1 ~'= 1/3'
136,8.165196451218435,1,3,5,5,phi^-1 ~'= 1/3'
137,7.549427794991971,1,3,3,5,phi^-1 ~'= 1/3'
138,6.979225910969944,1,3,4,5,phi^-1 ~'= 1/3'
139,6.451348008831701,1,3,7,5,phi^-1 ~'= 1/3'
140,5.962762698346523,1,3,2,5,phi^-1 ~'= 1/3'
141,5.510639199272191,1,3,5,5,phi^-1 ~'= 1/3'
142,5.09233660465361,1,3,3,5,phi^-1 ~'= 1/3'
143,4.7053933014467475,1,3,3,5,phi^-1 ~'= 1/3'
144,4.347516629760321,1,3,3,5,phi^-1 ~'= 1/3'
145,4.016572843139329,1,3,2,5,phi^-1 ~'= 1/3'
146,3.710577416477463,1,3,4,5,phi^-1 ~'= 1/3'
147,3.4276857349532293,1,3,5,5,phi^-1 ~'= 1/3'
148,3.1661841865079623,1,3,4,5,phi^-1 ~'= 1/3'
149,2.924481671381727,1,3,1,5,phi^-1 ~'= 1/3'
150,2.7011015350208254,1,3,1,5,phi^-1 ~'= 1/3'
151,2.4946739247043297,1,3,7,5,phi^-1 ~'= 1/3'
152,2.3039285656141146,1,3,4,5,phi^-1 ~'= 1/3'
153,2.1276879483602897,1,3,3,5,phi^-1 ~'= 1/3'
154,1.964860917142687,1,3,0,5,phi^-1 ~'= 1/3'
155,1.8144366455844647,1,3,0,5,phi^-1 ~'= 1/3'
156,1.6754789857031938,1,3,0,5,phi^-1 ~'= 1/3'
157,1.5471211744343236,1,3,1,5,phi^-1 ~'= 1/3'
158,1.4285608813970612,1,3,1,5,phi^-1 ~'= 1/3'
159,1.3190555812761886,1,3,1,5,phi^-1 ~'= 1/3'
160,1.2179182340323678,1,3,1,5,phi^-1 ~'= 1/3'
161,1.1245132562971776,1,3,0,5,phi^-1 ~'= 1/3'
162,1.0382527675701567,1,3,4,5,phi^-1 ~'= 1/3'
163,0.9585930951734554,1,3,0,5,phi^-1 ~'= 1/3'
164,0.8850315224826772,1,3,0,5,phi^-1 ~'= 1/3'
165,0.8171032654563533,1,3,0,5,phi^-1 ~'= 1/3'
166,0.7543786630667455,1,3,0,5,phi^-1 ~'= 1/3'
167,0.6964605679786473,1,3,4,5,phi^-1 ~'= 1/3'
168,0.6429819243403472,1,3,3,5,phi^-1 ~'= 1/3'
169,0.5936035203239953,1,3,0,5,phi^-1 ~'= 1/3'
170,0.5480119036656106,1,3,0,5,phi^-1 ~'= 1/3'
171,0.5059174491052545,1,3,0,5,phi^-1 ~'= 1/3'
172,0.4670525673100201,1,3,0,5,phi^-1 ~'= 1/3'
173,0.4311700454054517,1,3,0,5,phi^-1 ~'= 1/3'
174,0.3980415099622405,1,3,3,5,phi^-1 ~'= 1/3'
175,0.3674560037088668,1,3,1,5,phi^-1 ~'= 1/3'
176,0.3392186679539009,1,3,1,5,phi^-1 ~'= 1/3'
177,0.3131495230945802,1,3,0,5,phi^-1 ~'= 1/3'
178,0.28908234015398193,1,3,0,5,phi^-1 ~'= 1/3'
179,0.26686359678478766,1,3,1,5,phi^-1 ~'= 1/3'
180,0.24635151154507184,1,3,0,5,phi^-1 ~'= 1/3'
1,0.02258768083136764,1,4,0,5,phi^-1 ~'= 1/3'
2,0.0648952266692826,1,4,0,5,phi^-1 ~'= 1/3'
3,0.1028427945307433,1,4,0,5,phi^-1 ~'= 1/3'
4,0.13592637390945583,1,4,0,5,phi^-1 ~'= 1/3'
5,0.16462236548063158,1,4,0,5,phi^-1 ~'= 1/3'
6,0.1904412466799068,1,4,0,5,phi^-1 ~'= 1/3'
7,0.21522101224320989,1,4,0,5,phi^-1 ~'= 1/3'
8,0.24058655500332682,1,4,0,5,phi^-1 ~'= 1/3'
9,0.2677572718643022,1,4,0,5,phi^-1 ~'= 1/3'
10,0.2975835240726199,1,4,0,5,phi^-1 ~'= 1/3'
11,0.3306681052572329,1,4,0,5,phi^-1 ~'= 1/3'
12,0.3674868859168665,1,4,0,5,phi^-1 ~'= 1/3'
13,0.4084768440844915,1,4,1,5,phi^-1 ~'= 1/3'
14,0.454089876759483,1,4,1,5,phi^-1 ~'= 1/3'
15,0.5048218773846829,1,4,0,5,phi^-1 ~'= 1/3'
16,0.5612274967954187,1,4,0,5,phi^-1 ~'= 1/3'
17,0.6239282515970475,1,4,0,5,phi^-1 ~'= 1/3'
18,0.6936185233422156,1,4,1,5,phi^-1 ~'= 1/3'
19,0.7710716919962399,1,4,2,5,phi^-1 ~'= 1/3'
20,0.85714729473513,1,4,0,5,phi^-1 ~'= 1/3'
21,0.9527994482387676,1,4,1,5,phi^-1 ~'= 1/3'
22,1.0590865308073205,1,4,1,5,phi^-1 ~'= 1/3'
23,1.1771820769736845,1,4,1,5,phi^-1 ~'= 1/3'
24,1.308386866959525,1,4,1,5,phi^-1 ~'= 1/3'
25,1.4541422361812089,1,4,0,5,phi^-1 ~'= 1/3'
26,1.6160446636450967,1,4,0,5,phi^-1 ~'= 1/3'
27,1.795861718063172,1,4,2,5,phi^-1 ~'= 1/3'
28,1.995549448952925,1,4,1,5,phi^-1 ~'= 1/3'
29,2.2172713099625554,1,4,1,5,phi^-1 ~'= 1/3'
30,2.4634186953039823,1,4,5,5,phi^-1 ~'= 1/3'
31,2.7366331582591776,1,4,1,5,phi^-1 ~'= 1/3'
32,3.039830362914664,1,4,5,5,phi^-1 ~'= 1/3'
33,3.376225795442277,1,4,8,5,phi^-1 ~'= 1/3'
34,3.749362227687662,1,4,2,5,phi^-1 ~'= 1/3'
35,4.163138881412472,1,4,7,5,phi^-1 ~'= 1/3'
36,4.621842183720133,1,4,1,5,phi^-1 ~'= 1/3'
37,5.130177930019421,1,4,15,5,phi^-1 ~'= 1/3'
38,5.693304576947874,1,4,8,5,phi^-1 ~'= 1/3'
39,6.316867270134523,1,4,15,5,phi^-1 ~'= 1/3'
40,7.007032066215565,1,4,8,5,phi^-1 ~'= 1/3'
41,7.770519630416047,1,4,3,5,phi^-1 ~'= 1/3'
42,8.614637475246482,1,4,10,5,phi^-1 ~'= 1/3'
43,9.547309547303485,1,4,19,5,phi^-1 ~'= 1/3'
44,10.577101662841102,1,4,8,5,phi^-1 ~'= 1/3'
45,11.713240934376714,1,4,6,5,phi^-1 ~'= 1/3'
46,12.965626917050002,1,4,11,5,phi^-1 ~'= 1/3'
47,14.344831733885599,1,4,15,5,phi^-1 ~'= 1/3'
48,15.86208591597682,1,4,14,5,phi^-1 ~'= 1/3'
49,17.52924612427904,1,4,3,5,phi^-1 ~'= 1/3'
50,19.358740318355103,1,4,13,5,phi^-1 ~'= 1/3'
51,21.3634853274271,1,4,30,5,phi^-1 ~'= 1/3'
52,23.556771195708535,1,4,19,5,phi^-1 ~'= 1/3'
53,25.952106167346585,1,4,39,5,phi^-1 ~'= 1/3'
54,28.56301581445058,1,4,30,5,phi^-1 ~'= 1/3'
55,31.40278968320814,1,4,16,5,phi^-1 ~'= 1/3'
56,34.48416904894424,1,4,17,5,phi^-1 ~'= 1/3'
57,37.81897006429011,1,4,42,5,phi^-1 ~'= 1/3'
58,41.41763790776463,1,4,27,5,phi^-1 ~'= 1/3'
59,45.288729657220074,1,4,32,5,phi^-1 ~'= 1/3'
60,49.4383266865359,1,4,25,5,phi^-1 ~'= 1/3'
61,53.86938155532425,1,4,23,5,phi^-1 ~'= 1/3'
62,58.581009719677695,1,4,36,5,phi^-1 ~'= 1/3'
63,63.56774293769706,1,4,135,5,phi^-1 ~'= 1/3'
64,68.81876884369478,1,4,49,5,phi^-1 ~'= 1/3'
65,74.31718950594211,1,4,63,5,phi^-1 ~'= 1/3'
66,80.03934032762413,1,4,59,5,phi^-1 ~'= 1/3'
67,85.95421861236196,1,4,109,5,phi^-1 ~'= 1/3'
68,92.02307746055783,1,4,105,5,phi^-1 ~'= 1/3'
69,98.19924415885316,1,4,99,5,phi^-1 ~'= 1/3'
70,104.42822154885062,1,4,142,5,phi^-1 ~'= 1/3'
71,110.64812477014561,1,4,105,5,phi^-1 ~'= 1/3'
72,116.79049333403873,1,4,66,5,phi^-1 ~'= 1/3'
73,122.78149933892973,1,4,200,5,phi^-1 ~'= 1/3'
74,128.54354725197118,1,4,56,5,phi^-1 ~'= 1/3'
75,133.9972305232377,1,4,159,5,phi^-1 ~'= 1/3'
76,139.06357787928073,1,4,100,5,phi^-1 ~'= 1/3'
77,143.66649085754307,1,4,36,5,phi^-1 ~'= 1/3'
78,147.73524789577004,1,4,294,5,phi^-1 ~'= 1/3'
79,151.20693292965598,1,4,108,5,phi^-1 ~'= 1/3'
80,154.02864110391602,1,4,37,5,phi^-1 ~'= 1/3'
81,156.15932263619288,1,4,236,5,phi^-1 ~'= 1/3'
82,157.57114805102674,1,4,223,5,phi^-1 ~'= 1/3'
83,158.25031193445284,1,4,88,5,phi^-1 ~'= 1/3'
84,158.19723434203343,1,4,260,5,phi^-1 ~'= 1/3'
85,157.42616417134195,1,4,123,5,phi^-1 ~'= 1/3'
