time,x,E_order,I_order,y,dataset,disp
16,85.33524221826156,1,2,45,4,phi^-1 ~'= 1/3'
17,51.88299060712325,1,2,25,4,phi^-1 ~'= 1/3'
18,31.53401876638509,1,2,17,4,phi^-1 ~'= 1/3'
19,19.16268139731801,1,2,5,4,phi^-1 ~'= 1/3'
20,11.643663770680178,1,2,16,4,phi^-1 ~'= 1/3'
21,7.07453619818898,1,2,18,4,phi^-1 ~'= 1/3'
22,4.298250417397867,1,2,1,4,phi^-1 ~'= 1/3'
23,2.611421204938779,1,2,1,4,phi^-1 ~'= 1/3'
24,1.5865623168810998,1,2,1,4,phi^-1 ~'= 1/3'
25,0.9639053834089282,1,2,1,4,phi^-1 ~'= 1/3'
26,0.5856119795962513,1,2,0,4,phi^-1 ~'= 1/3'
27,0.35578242231440527,1,2,0,4,phi^-1 ~'= 1/3'
28,0.2161515881671221,1,2,0,4,phi^-1 ~'= 1/3'
29,0.1313203488743966,1,2,0,4,phi^-1 ~'= 1/3'
30,0.07978209251723456,1,2,0,4,phi^-1 ~'= 1/3'
1,0.834890984469858,1,3,2,4,phi^-1 ~'= 1/3'
2,3.413217975833846,1,3,4,4,phi^-1 ~'= 1/3'
3,10.585007319545209,1,3,7,4,phi^-1 ~'= 1/3'
4,32.35448348796625,1,3,34,4,phi^-1 ~'= 1/3'
5,97.23707616176264,1,3,89,4,phi^-1 ~'= 1/3'
6,277.9336463450025,1,3,272,4,phi^-1 ~'= 1/3'
7,694.4288742425506,1,3,475,4,phi^-1 ~'= 1/3'
8,1296.1839460362946,1,3,1731,4,phi^-1 ~'= 1/3'
9,1567.8270729498122,1,3,2653,4,phi^-1 ~'= 1/3'
10,1283.9269537152331,1,3,1535,4,phi^-1 ~'= 1/3'
11,858.1308188309222,1,3,742,4,phi^-1 ~'= 1/3'
12,535.9996121825434,1,3,210,4,phi^-1 ~'= 1/3'
13,328.5732872432918,1,3,398,4,phi^-1 ~'= 1/3'
14,200.29845107421625,1,3,266,4,phi^-1 ~'= 1/3'
15,121.85987410128291,1,3,200,4,phi^-1 ~'= 1/3'
16,74.07623919886464,1,3,75,4,phi^-1 ~'= 1/3'
17,45.01126487168494,1,3,65,4,phi^-1 ~'= 1/3'
18,27.344559422224847,1,3,5,4,phi^-1 ~'= 1/3'
19,16.609979358835517,1,3,8,4,phi^-1 ~'= 1/3'
20,10.08875377234017,1,3,17,4,phi^-1 ~'= 1/3'
21,6.127572125907136,1,3,0,4,phi^-1 ~'= 1/3'
22,3.7215930549864424,1,3,3,4,phi^-1 ~'= 1/3'
23,2.2602841663128856,1,3,0,4,phi^-1 ~'= 1/3'
24,1.3727561642881483,1,3,0,4,phi^-1 ~'= 1/3'
25,0.8337223821745283,1,3,0,4,phi^-1 ~'= 1/3'
26,0.5063468622183791,1,3,0,4,phi^-1 ~'= 1/3'
27,0.3075204051065157,1,3,0,4,phi^-1 ~'= 1/3'
28,0.18676661118570337,1,3,0,4,phi^-1 ~'= 1/3'
29,0.1134290322970628,1,3,0,4,phi^-1 ~'= 1/3'
30,0.06888886436809116,1,3,0,4,phi^-1 ~'= 1/3'
1,0.8460144837197614,1,4,0,4,phi^-1 ~'= 1/3'
2,3.5415988731850785,1,4,2,4,phi^-1 ~'= 1/3'
3,11.180355489719314,1,4,17,4,phi^-1 ~'= 1/3'
4,34.780630098215504,1,4,31,4,phi^-1 ~'= 1/3'
5,106.22438352889904,1,4,101,4,phi^-1 ~'= 1/3'
6,306.7424562059035,1,4,173,4,phi^-1 ~'= 1/3'
7,761.8915861889868,1,4,1245,4,phi^-1 ~'= 1/3'
8,1373.7749549857608,1,4,1612,4,phi^-1 ~'= 1/3'
9,1573.1681396464141,1,4,498,4,phi^-1 ~'= 1/3'
10,1233.5283379006923,1,4,1087,4,phi^-1 ~'= 1/3'
11,808.3043181722915,1,4,526,4,phi^-1 ~'= 1/3'
12,501.48513457053014,1,4,600,4,phi^-1 ~'= 1/3'
13,306.6960737036907,1,4,329,4,phi^-1 ~'= 1/3'
14,186.77912537263455,1,4,207,4,phi^-1 ~'= 1/3'
15,113.57731755416899,1,4,85,4,phi^-1 ~'= 1/3'
16,69.01971355041678,1,4,25,4,phi^-1 ~'= 1/3'
17,41.92928445761572,1,4,60,4,phi^-1 ~'= 1/3'
18,25.467661387228873,1,4,31,4,phi^-1 ~'= 1/3'
19,15.46749953309154,1,4,14,4,phi^-1 ~'= 1/3'
20,9.39350689996536,1,4,13,4,phi^-1 ~'= 1/3'
21,5.704553260427019,1,4,3,4,phi^-1 ~'= 1/3'
22,3.4642347975086523,1,4,3,4,phi^-1 ~'= 1/3'
23,2.103720694319236,1,4,7,4,phi^-1 ~'= 1/3'
24,1.2775145980986053,1,4,1,4,phi^-1 ~'= 1/3'
25,0.7757858786708312,1,4,1,4,phi^-1 ~'= 1/3'
26,0.47110398966196954,1,4,0,4,phi^-1 ~'= 1/3'
27,0.2860823309456464,1,4,1,4,phi^-1 ~'= 1/3'
28,0.1737260277441237,1,4,1,4,phi^-1 ~'= 1/3'
29,0.10549660918968584,1,4,0,4,phi^-1 ~'= 1/3'
30,0.06406369225624076,1,4,0,4,phi^-1 ~'= 1/3'
1,0.7231349374277181,1,1,0,5,phi^-1 ~'= 1/3'
2,2.592017526371689,1,1,0,5,phi^-1 ~'= 1/3'
3,7.117860144233704,1,1,4,5,phi^-1 ~'= 1/3'
4,19.264202938392287,1,1,15,5,phi^-1 ~'= 1/3'
5,51.67066586301735,1,1,25,5,phi^-1 ~'= 1/3'
6,135.52052712580388,1,1,210,5,phi^-1 ~'= 1/3'
7,335.71325684110525,1,1,147,5,phi^-1 ~'= 1/3'
8,728.36319958501,1,1,617,5,phi^-1 ~'= 1/3'
9,1226.2381864883787,1,1,1459,5,phi^-1 ~'= 1/3'
10,1450.2159147498373,1,1,1563,5,phi^-1 ~'= 1/3'
11,1236.4809069037447,1,1,1025,5,phi^-1 ~'= 1/3'
12,864.2286816026663,1,1,677,5,phi^-1 ~'= 1/3'
13,554.1460428815599,1,1,796,5,phi^-1 ~'= 1/3'
14,344.21893616349644,1,1,543,5,phi^-1 ~'= 1/3'
15,211.33063577201938,1,1,256,5,phi^-1 ~'= 1/3'
16,129.1345843578738,1,1,105,5,phi^-1 ~'= 1/3'
17,78.74268384937204,1,1,51,5,phi^-1 ~'= 1/3'
18,47.9669545949173,1,1,50,5,phi^-1 ~'= 1/3'
19,29.205497459422077,1,1,18,5,phi^-1 ~'= 1/3'
20,17.778598011012946,1,1,15,5,phi^-1 ~'= 1/3'
21,10.822073656225257,1,1,23,5,phi^-1 ~'= 1/3'
22,6.587897827106644,1,1,7,5,phi^-1 ~'= 1/3'
23,4.010835585025234,1,1,0,5,phi^-1 ~'= 1/3'
24,2.442268509898895,1,1,2,5,phi^-1 ~'= 1/3'
25,1.4874257647061313,1,1,0,5,phi^-1 ~'= 1/3'
26,0.9060854375447889,1,1,0,5,phi^-1 ~'= 1/3'
27,0.5520782864632565,1,1,0,5,phi^-1 ~'= 1/3'
28,0.3364600377926763,1,1,1,5,phi^-1 ~'= 1/3'
29,0.2051019523096329,1,1,0,5,phi^-1 ~'= 1/3'
30,0.125057779277995,1,1,0,5,phi^-1 ~'= 1/3'
1,0.8082990658314515,1,2,2,5,phi^-1 ~'= 1/3'
2,3.172797315415183,1,2,4,5,phi^-1 ~'= 1/3'
3,9.51137872116648,1,2,18,5,phi^-1 ~'= 1/3'
4,28.110124322361457,1,2,28,5,phi^-1 ~'= 1/3'
5,81.90152895205742,1,2,49,5,phi^-1 ~'= 1/3'
6,229.17716207397257,1,2,138,5,phi^-1 ~'= 1/3'
7,575.9711708459901,1,2,411,5,phi^-1 ~'= 1/3'
8,1138.553296788195,1,2,798,5,phi^-1 ~'= 1/3'
9,1525.5428197501697,1,2,1742,5,phi^-1 ~'= 1/3'
10,1369.848466157684,1,2,830,5,phi^-1 ~'= 1/3'
11,960.321885524605,1,2,1527,5,phi^-1 ~'= 1/3'
12,610.6046831559033,1,2,446,5,phi^-1 ~'= 1/3'
13,376.70232296147697,1,2,209,5,phi^-1 ~'= 1/3'
14,230.2453327998719,1,2,409,5,phi^-1 ~'= 1/3'
15,140.26675498395798,1,2,98,5,phi^-1 ~'= 1/3'
16,85.33524221826156,1,2,105,5,phi^-1 ~'= 1/3'
17,51.88299060712325,1,2,56,5,phi^-1 ~'= 1/3'
18,31.53401876638509,1,2,19,5,phi^-1 ~'= 1/3'
19,19.16268139731801,1,2,24,5,phi^-1 ~'= 1/3'
20,11.643663770680178,1,2,31,5,phi^-1 ~'= 1/3'
21,7.07453619818898,1,2,9,5,phi^-1 ~'= 1/3'
22,4.298250417397867,1,2,9,5,phi^-1 ~'= 1/3'
23,2.611421204938779,1,2,2,5,phi^-1 ~'= 1/3'
24,1.5865623168810998,1,2,4,5,phi^-1 ~'= 1/3'
25,0.9639053834089282,1,2,3,5,phi^-1 ~'= 1/3'
26,0.5856119795962513,1,2,1,5,phi^-1 ~'= 1/3'
27,0.35578242231440527,1,2,0,5,phi^-1 ~'= 1/3'
28,0.2161515881671221,1,2,0,5,phi^-1 ~'= 1/3'
29,0.1313203488743966,1,2,0,5,phi^-1 ~'= 1/3'
30,0.07978209251723456,1,2,0,5,phi^-1 ~'= 1/3'
1,0.834890984469858,1,3,0,5,phi^-1 ~'= 1/3'
2,3.413217975833846,1,3,0,5,phi^-1 ~'= 1/3'
3,10.585007319545209,1,3,6,5,phi^-1 ~'= 1/3'
4,32.35448348796625,1,3,48,5,phi^-1 ~'= 1/3'
5,97.23707616176264,1,3,35,5,phi^-1 ~'= 1/3'
6,277.9336463450025,1,3,308,5,phi^-1 ~'= 1/3'
7,694.4288742425506,1,3,625,5,phi^-1 ~'= 1/3'
8,1296.1839460362946,1,3,928,5,phi^-1 ~'= 1/3'
9,1567.8270729498122,1,3,942,5,phi^-1 ~'= 1/3'
10,1283.9269537152331,1,3,1438,5,phi^-1 ~'= 1/3'
11,858.1308188309222,1,3,374,5,phi^-1 ~'= 1/3'
12,535.9996121825434,1,3,501,5,phi^-1 ~'= 1/3'
13,328.5732872432918,1,3,314,5,phi^-1 ~'= 1/3'
14,200.29845107421625,1,3,171,5,phi^-1 ~'= 1/3'
15,121.85987410128291,1,3,129,5,phi^-1 ~'= 1/3'
16,74.07623919886464,1,3,82,5,phi^-1 ~'= 1/3'
17,45.01126487168494,1,3,27,5,phi^-1 ~'= 1/3'
18,27.344559422224847,1,3,71,5,phi^-1 ~'= 1/3'
19,16.609979358835517,1,3,7,5,phi^-1 ~'= 1/3'
20,10.08875377234017,1,3,10,5,phi^-1 ~'= 1/3'
21,6.127572125907136,1,3,11,5,phi^-1 ~'= 1/3'
22,3.7215930549864424,1,3,5,5,phi^-1 ~'= 1/3'
23,2.2602841663128856,1,3,7,5,phi^-1 ~'= 1/3'
24,1.3727561642881483,1,3,7,5,phi^-1 ~'= 1/3'
25,0.8337223821745283,1,3,0,5,phi^-1 ~'= 1/3'
26,0.5063468622183791,1,3,0,5,phi^-1 ~'= 1/3'
27,0.3075204051065157,1,3,0,5,phi^-1 ~'= 1/3'
28,0.18676661118570337,1,3,0,5,phi^-1 ~'= 1/3'
29,0.1134290322970628,1,3,0,5,phi^-1 ~'= 1/3'
30,0.06888886436809116,1,3,0,5,phi^-1 ~'= 1/3'
1,0.8460144837197614,1,4,1,5,phi^-1 ~'= 1/3'
2,3.5415988731850785,1,4,1,5,phi^-1 ~'= 1/3'
3,11.180355489719314,1,4,3,5,phi^-1 ~'= 1/3'
4,34.780630098215504,1,4,44,5,phi^-1 ~'= 1/3'
5,106.22438352889904,1,4,72,5,phi^-1 ~'= 1/3'
6,306.7424562059035,1,4,336,5,phi^-1 ~'= 1/3'
7,761.8915861889868,1,4,843,5,phi^-1 ~'= 1/3'
8,1373.7749549857608,1,4,973,5,phi^-1 ~'= 1/3'
9,1573.1681396464141,1,4,1221,5,phi^-1 ~'= 1/3'
10,1233.5283379006923,1,4,619,5,phi^-1 ~'= 1/3'
11,808.3043181722915,1,4,489,5,phi^-1 ~'= 1/3'
12,501.48513457053014,1,4,132,5,phi^-1 ~'= 1/3'
13,306.6960737036907,1,4,361,5,phi^-1 ~'= 1/3'
14,186.77912537263455,1,4,622,5,phi^-1 ~'= 1/3'
15,113.57731755416899,1,4,137,5,phi^-1 ~'= 1/3'
16,69.01971355041678,1,4,60,5,phi^-1 ~'= 1/3'
17,41.92928445761572,1,4,62,5,phi^-1 ~'= 1/3'
18,25.467661387228873,1,4,27,5,phi^-1 ~'= 1/3'
19,15.46749953309154,1,4,8,5,phi^-1 ~'= 1/3'
20,9.39350689996536,1,4,18,5,phi^-1 ~'= 1/3'
21,5.704553260427019,1,4,6,5,phi^-1 ~'= 1/3'
22,3.4642347975086523,1,4,1,5,phi^-1 ~'= 1/3'
23,2.103720694319236,1,4,2,5,phi^-1 ~'= 1/3'
24,1.2775145980986053,1,4,1,5,phi^-1 ~'= 1/3'
25,0.7757858786708312,1,4,0,5,phi^-1 ~'= 1/3'
26,0.47110398966196954,1,4,0,5,phi^-1 ~'= 1/3'
27,0.2860823309456464,1,4,1,5,phi^-1 ~'= 1/3'
28,0.1737260277441237,1,4,0,5,phi^-1 ~'= 1/3'
29,0.10549660918968584,1,4,0,5,phi^-1 ~'= 1/3'
30,0.06406369225624076,1,4,0,5,phi^-1 ~'= 1/3'
1,0.7231349374277181,1,1,0,6,phi^-1 ~'= 1/3'
2,2.592017526371689,1,1,4,6,phi^-1 ~'= 1/3'
3,7.117860144233704,1,1,2,6,phi^-1 ~'= 1/3'
4,19.264202938392287,1,1,17,6,phi^-1 ~'= 1/3'
5,51.67066586301735,1,1,86,6,phi^-1 ~'= 1/3'
6,135.52052712580388,1,1,131,6,phi^-1 ~'= 1/3'
7,335.71325684110525,1,1,553,6,phi^-1 ~'= 1/3'
8,728.36319958501,1,1,658,6,phi^-1 ~'= 1/3'
9,1226.2381864883787,1,1,1986,6,phi^-1 ~'= 1/3'
10,1450.2159147498373,1,1,828,6,phi^-1 ~'= 1/3'
11,1236.4809069037447,1,1,1399,6,phi^-1 ~'= 1/3'
12,864.2286816026663,1,1,618,6,phi^-1 ~'= 1/3'
13,554.1460428815599,1,1,528,6,phi^-1 ~'= 1/3'
14,344.21893616349644,1,1,610,6,phi^-1 ~'= 1/3'
15,211.33063577201938,1,1,75,6,phi^-1 ~'= 1/3'
16,129.1345843578738,1,1,46,6,phi^-1 ~'= 1/3'
17,78.74268384937204,1,1,44,6,phi^-1 ~'= 1/3'
18,47.9669545949173,1,1,112,6,phi^-1 ~'= 1/3'
19,29.205497459422077,1,1,22,6,phi^-1 ~'= 1/3'
20,17.778598011012946,1,1,8,6,phi^-1 ~'= 1/3'
21,10.822073656225257,1,1,17,6,phi^-1 ~'= 1/3'
22,6.587897827106644,1,1,6,6,phi^-1 ~'= 1/3'
23,4.010835585025234,1,1,9,6,phi^-1 ~'= 1/3'
24,2.442268509898895,1,1,1,6,phi^-1 ~'= 1/3'
25,1.4874257647061313,1,1,0,6,phi^-1 ~'= 1/3'
26,0.9060854375447889,1,1,1,6,phi^-1 ~'= 1/3'
27,0.5520782864632565,1,1,0,6,phi^-1 ~'= 1/3'
28,0.3364600377926763,1,1,0,6,phi^-1 ~'= 1/3'
29,0.2051019523096329,1,1,0,6,phi^-1 ~'= 1/3'
30,0.125057779277995,1,1,0,6,phi^-1 ~'= 1/3'
1,0.8082990658314515,1,2,2,6,phi^-1 ~'= 1/3'
2,3.172797315415183,1,2,11,6,phi^-1 ~'= 1/3'
3,9.51137872116648,1,2,7,6,phi^-1 ~'= 1/3'
4,28.110124322361457,1,2,11,6,phi^-1 ~'= 1/3'
5,81.90152895205742,1,2,82,6,phi^-1 ~'= 1/3'
6,229.17716207397257,1,2,118,6,phi^-1 ~'= 1/3'
7,575.9711708459901,1,2,443,6,phi^-1 ~'= 1/3'
8,1138.553296788195,1,2,285,6,phi^-1 ~'= 1/3'
9,1525.5428197501697,1,2,821,6,phi^-1 ~'= 1/3'
10,1369.848466157684,1,2,1907,6,phi^-1 ~'= 1/3'
11,960.321885524605,1,2,638,6,phi^-1 ~'= 1/3'
12,610.6046831559033,1,2,865,6,phi^-1 ~'= 1/3'
13,376.70232296147697,1,2,177,6,phi^-1 ~'= 1/3'
14,230.2453327998719,1,2,256,6,phi^-1 ~'= 1/3'
15,140.26675498395798,1,2,210,6,phi^-1 ~'= 1/3'
16,85.33524221826156,1,2,69,6,phi^-1 ~'= 1/3'
17,51.88299060712325,1,2,52,6,phi^-1 ~'= 1/3'
18,31.53401876638509,1,2,22,6,phi^-1 ~'= 1/3'
19,19.16268139731801,1,2,31,6,phi^-1 ~'= 1/3'
20,11.643663770680178,1,2,5,6,phi^-1 ~'= 1/3'
21,7.07453619818898,1,2,3,6,phi^-1 ~'= 1/3'
22,4.298250417397867,1,2,6,6,phi^-1 ~'= 1/3'
23,2.611421204938779,1,2,3,6,phi^-1 ~'= 1/3'
24,1.5865623168810998,1,2,2,6,phi^-1 ~'= 1/3'
25,0.9639053834089282,1,2,0,6,phi^-1 ~'= 1/3'
26,0.5856119795962513,1,2,0,6,phi^-1 ~'= 1/3'
27,0.35578242231440527,1,2,0,6,phi^-1 ~'= 1/3'
28,0.2161515881671221,1,2,0,6,phi^-1 ~'= 1/3'
29,0.1313203488743966,1,2,0,6,phi^-1 ~'= 1/3'
30,0.07978209251723456,1,2,0,6,phi^-1 ~'= 1/3'
1,0.834890984469858,1,3,0,6,phi^-1 ~'= 1/3'
2,3.413217975833846,1,3,5,6,phi^-1 ~'= 1/3'
3,10.585007319545209,1,3,1,6,phi^-1 ~'= 1/3'
4,32.35448348796625,1,3,4,6,phi^-1 ~'= 1/3'
5,97.23707616176264,1,3,166,6,phi^-1 ~'= 1/3'
6,277.9336463450025,1,3,97,6,phi^-1 ~'= 1/3'
7,694.4288742425506,1,3,729,6,phi^-1 ~'= 1/3'
8,1296.1839460362946,1,3,2773,6,phi^-1 ~'= 1/3'
9,1567.8270729498122,1,3,1528,6,phi^-1 ~'= 1/3'
10,1283.9269537152331,1,3,4807,6,phi^-1 ~'= 1/3'
11,858.1308188309222,1,3,338,6,phi^-1 ~'= 1/3'
12,535.9996121825434,1,3,447,6,phi^-1 ~'= 1/3'
13,328.5732872432918,1,3,74,6,phi^-1 ~'= 1/3'
14,200.29845107421625,1,3,125,6,phi^-1 ~'= 1/3'
15,121.85987410128291,1,3,31,6,phi^-1 ~'= 1/3'
16,74.07623919886464,1,3,42,6,phi^-1 ~'= 1/3'
17,45.01126487168494,1,3,33,6,phi^-1 ~'= 1/3'
18,27.344559422224847,1,3,17,6,phi^-1 ~'= 1/3'
19,16.609979358835517,1,3,15,6,phi^-1 ~'= 1/3'
20,10.08875377234017,1,3,6,6,phi^-1 ~'= 1/3'
21,6.127572125907136,1,3,0,6,phi^-1 ~'= 1/3'
22,3.7215930549864424,1,3,0,6,phi^-1 ~'= 1/3'
23,2.2602841663128856,1,3,1,6,phi^-1 ~'= 1/3'
24,1.3727561642881483,1,3,3,6,phi^-1 ~'= 1/3'
25,0.8337223821745283,1,3,0,6,phi^-1 ~'= 1/3'
26,0.5063468622183791,1,3,0,6,phi^-1 ~'= 1/3'
27,0.3075204051065157,1,3,1,6,phi^-1 ~'= 1/3'
28,0.18676661118570337,1,3,0,6,phi^-1 ~'= 1/3'
29,0.1134290322970628,1,3,0,6,phi^-1 ~'= 1/3'
30,0.06888886436809116,1,3,0,6,phi^-1 ~'= 1/3'
1,0.8460144837197614,1,4,0,6,phi^-1 ~'= 1/3'
2,3.5415988731850785,1,4,1,6,phi^-1 ~'= 1/3'
3,11.180355489719314,1,4,18,6,phi^-1 ~'= 1/3'
4,34.780630098215504,1,4,12,6,phi^-1 ~'= 1/3'
5,106.22438352889904,1,4,49,6,phi^-1 ~'= 1/3'
6,306.7424562059035,1,4,97,6,phi^-1 ~'= 1/3'
7,761.8915861889868,1,4,1458,6,phi^-1 ~'= 1/3'
8,1373.7749549857608,1,4,2509,6,phi^-1 ~'= 1/3'
9,1573.1681396464141,1,4,2311,6,phi^-1 ~'= 1/3'
10,1233.5283379006923,1,4,1543,6,phi^-1 ~'= 1/3'
11,808.3043181722915,1,4,307,6,phi^-1 ~'= 1/3'
12,501.48513457053014,1,4,436,6,phi^-1 ~'= 1/3'
13,306.6960737036907,1,4,254,6,phi^-1 ~'= 1/3'
14,186.77912537263455,1,4,61,6,phi^-1 ~'= 1/3'
15,113.57731755416899,1,4,43,6,phi^-1 ~'= 1/3'
16,69.01971355041678,1,4,12,6,phi^-1 ~'= 1/3'
17,41.92928445761572,1,4,71,6,phi^-1 ~'= 1/3'
18,25.467661387228873,1,4,23,6,phi^-1 ~'= 1/3'
19,15.46749953309154,1,4,10,6,phi^-1 ~'= 1/3'
20,9.39350689996536,1,4,6,6,phi^-1 ~'= 1/3'
21,5.704553260427019,1,4,7,6,phi^-1 ~'= 1/3'
22,3.4642347975086523,1,4,4,6,phi^-1 ~'= 1/3'
23,2.103720694319236,1,4,3,6,phi^-1 ~'= 1/3'
24,1.2775145980986053,1,4,3,6,phi^-1 ~'= 1/3'
25,0.7757858786708312,1,4,0,6,phi^-1 ~'= 1/3'
26,0.47110398966196954,1,4,1,6,phi^-1 ~'= 1/3'
27,0.2860823309456464,1,4,0,6,phi^-1 ~'= 1/3'
28,0.1737260277441237,1,4,0,6,phi^-1 ~'= 1/3'
29,0.10549660918968584,1,4,0,6,phi^-1 ~'= 1/3'
30,0.06406369225624076,1,4,0,6,phi^-1 ~'= 1/3'
1,0.7231349374277181,1,1,0,7,phi^-1 ~'= 1/3'
2,2.592017526371689,1,1,2,7,phi^-1 ~'= 1/3'
3,7.117860144233704,1,1,12,7,phi^-1 ~'= 1/3'
4,19.264202938392287,1,1,15,7,phi^-1 ~'= 1/3'
5,51.67066586301735,1,1,50,7,phi^-1 ~'= 1/3'
6,135.52052712580388,1,1,251,7,phi^-1 ~'= 1/3'
7,335.71325684110525,1,1,115,7,phi^-1 ~'= 1/3'
8,728.36319958501,1,1,463,7,phi^-1 ~'= 1/3'
9,1226.2381864883787,1,1,2062,7,phi^-1 ~'= 1/3'
10,1450.2159147498373,1,1,2382,7,phi^-1 ~'= 1/3'
11,1236.4809069037447,1,1,458,7,phi^-1 ~'= 1/3'
12,864.2286816026663,1,1,421,7,phi^-1 ~'= 1/3'
13,554.1460428815599,1,1,554,7,phi^-1 ~'= 1/3'
14,344.21893616349644,1,1,513,7,phi^-1 ~'= 1/3'
15,211.33063577201938,1,1,159,7,phi^-1 ~'= 1/3'
16,129.1345843578738,1,1,62,7,phi^-1 ~'= 1/3'
17,78.74268384937204,1,1,38,7,phi^-1 ~'= 1/3'
18,47.9669545949173,1,1,97,7,phi^-1 ~'= 1/3'
19,29.205497459422077,1,1,42,7,phi^-1 ~'= 1/3'
20,17.778598011012946,1,1,17,7,phi^-1 ~'= 1/3'
21,10.822073656225257,1,1,2,7,phi^-1 ~'= 1/3'
22,6.587897827106644,1,1,4,7,phi^-1 ~'= 1/3'
23,4.010835585025234,1,1,3,7,phi^-1 ~'= 1/3'
24,2.442268509898895,1,1,7,7,phi^-1 ~'= 1/3'
25,1.4874257647061313,1,1,0,7,phi^-1 ~'= 1/3'
26,0.9060854375447889,1,1,0,7,phi^-1 ~'= 1/3'
27,0.5520782864632565,1,1,0,7,phi^-1 ~'= 1/3'
28,0.3364600377926763,1,1,0,7,phi^-1 ~'= 1/3'
29,0.2051019523096329,1,1,0,7,phi^-1 ~'= 1/3'
30,0.125057779277995,1,1,0,7,phi^-1 ~'= 1/3'
1,0.8082990658314515,1,2,0,7,phi^-1 ~'= 1/3'
2,3.172797315415183,1,2,1,7,phi^-1 ~'= 1/3'
3,9.51137872116648,1,2,8,7,phi^-1 ~'= 1/3'
4,28.110124322361457,1,2,44,7,phi^-1 ~'= 1/3'
5,81.90152895205742,1,2,45,7,phi^-1 ~'= 1/3'
6,229.17716207397257,1,2,95,7,phi^-1 ~'= 1/3'
7,575.9711708459901,1,2,555,7,phi^-1 ~'= 1/3'
8,1138.553296788195,1,2,1598,7,phi^-1 ~'= 1/3'
9,1525.5428197501697,1,2,869,7,phi^-1 ~'= 1/3'
10,1369.848466157684,1,2,1053,7,phi^-1 ~'= 1/3'
11,960.321885524605,1,2,609,7,phi^-1 ~'= 1/3'
12,610.6046831559033,1,2,1001,7,phi^-1 ~'= 1/3'
13,376.70232296147697,1,2,505,7,phi^-1 ~'= 1/3'
14,230.2453327998719,1,2,254,7,phi^-1 ~'= 1/3'
15,140.26675498395798,1,2,251,7,phi^-1 ~'= 1/3'
16,85.33524221826156,1,2,83,7,phi^-1 ~'= 1/3'
17,51.88299060712325,1,2,25,7,phi^-1 ~'= 1/3'
18,31.53401876638509,1,2,17,7,phi^-1 ~'= 1/3'
19,19.16268139731801,1,2,6,7,phi^-1 ~'= 1/3'
20,11.643663770680178,1,2,2,7,phi^-1 ~'= 1/3'
21,7.07453619818898,1,2,9,7,phi^-1 ~'= 1/3'
22,4.298250417397867,1,2,2,7,phi^-1 ~'= 1/3'
23,2.611421204938779,1,2,0,7,phi^-1 ~'= 1/3'
24,1.5865623168810998,1,2,0,7,phi^-1 ~'= 1/3'
25,0.9639053834089282,1,2,2,7,phi^-1 ~'= 1/3'
26,0.5856119795962513,1,2,2,7,phi^-1 ~'= 1/3'
27,0.35578242231440527,1,2,0,7,phi^-1 ~'= 1/3'
28,0.2161515881671221,1,2,0,7,phi^-1 ~'= 1/3'
29,0.1313203488743966,1,2,0,7,phi^-1 ~'= 1/3'
30,0.07978209251723456,1,2,1,7,phi^-1 ~'= 1/3'
1,0.834890984469858,1,3,2,7,phi^-1 ~'= 1/3'
2,3.413217975833846,1,3,2,7,phi^-1 ~'= 1/3'
3,10.585007319545209,1,3,13,7,phi^-1 ~'= 1/3'
4,32.35448348796625,1,3,26,7,phi^-1 ~'= 1/3'
5,97.23707616176264,1,3,221,7,phi^-1 ~'= 1/3'
6,277.9336463450025,1,3,443,7,phi^-1 ~'= 1/3'
7,694.4288742425506,1,3,224,7,phi^-1 ~'= 1/3'
8,1296.1839460362946,1,3,697,7,phi^-1 ~'= 1/3'
9,1567.8270729498122,1,3,2193,7,phi^-1 ~'= 1/3'
10,1283.9269537152331,1,3,1440,7,phi^-1 ~'= 1/3'
11,858.1308188309222,1,3,1810,7,phi^-1 ~'= 1/3'
12,535.9996121825434,1,3,525,7,phi^-1 ~'= 1/3'
13,328.5732872432918,1,3,342,7,phi^-1 ~'= 1/3'
14,200.29845107421625,1,3,171,7,phi^-1 ~'= 1/3'
15,121.85987410128291,1,3,149,7,phi^-1 ~'= 1/3'
16,74.07623919886464,1,3,71,7,phi^-1 ~'= 1/3'
17,45.01126487168494,1,3,16,7,phi^-1 ~'= 1/3'
18,27.344559422224847,1,3,39,7,phi^-1 ~'= 1/3'
19,16.609979358835517,1,3,23,7,phi^-1 ~'= 1/3'
20,10.08875377234017,1,3,22,7,phi^-1 ~'= 1/3'
21,6.127572125907136,1,3,2,7,phi^-1 ~'= 1/3'
22,3.7215930549864424,1,3,2,7,phi^-1 ~'= 1/3'
23,2.2602841663128856,1,3,1,7,phi^-1 ~'= 1/3'
24,1.3727561642881483,1,3,1,7,phi^-1 ~'= 1/3'
25,0.8337223821745283,1,3,1,7,phi^-1 ~'= 1/3'
26,0.5063468622183791,1,3,0,7,phi^-1 ~'= 1/3'
27,0.3075204051065157,1,3,0,7,phi^-1 ~'= 1/3'
28,0.18676661118570337,1,3,1,7,phi^-1 ~'= 1/3'
29,0.1134290322970628,1,3,0,7,phi^-1 ~'= 1/3'
30,0.06888886436809116,1,3,0,7,phi^-1 ~'= 1/3'
1,0.8460144837197614,1,4,0,7,phi^-1 ~'= 1/3'
